Date,LastPrice
2015-03-20,441.64
2015-03-27,441.31
2015-04-03,445.74
2015-04-10,441.77
2015-04-17,445.64
2015-04-24,443.67
2015-05-01,437.0
2015-05-08,436.43
2015-05-15,436.87
2015-05-22,433.99
2015-05-29,438.61
2015-06-05,428.12
2015-06-12,428.9
2015-06-19,433.46
2015-06-26,426.66
2015-07-03,429.7
2015-07-10,429.18
2015-07-17,431.44
2015-07-24,434.07
2015-07-31,436.65
2015-08-07,437.63
2015-08-14,437.02
2015-08-21,442.28
2015-08-28,438.17
2015-09-04,440.51
2015-09-11,439.22
2015-09-18,441.4
2015-09-25,440.2
2015-10-02,446.71
2015-10-09,443.36
2015-10-16,445.94
2015-10-23,443.78
2015-10-30,441.54
2015-11-06,435.42
2015-11-13,437.09
2015-11-20,437.93
2015-11-27,439.45
2015-12-04,437.81
2015-12-11,442.57
2015-12-18,440.42
2015-12-25,439.04
2016-01-01,438.24
2016-01-08,443.82
2016-01-15,447.58
2016-01-22,447.45
2016-01-29,452.08
2016-02-05,455.35
2016-02-12,458.67
2016-02-19,458.58
2016-02-26,458.13
2016-03-04,453.53
2016-03-11,450.61
2016-03-18,454.86
2016-03-25,454.12
2016-04-01,458.28
2016-04-08,461.34
2016-04-15,460.28
2016-04-22,455.59
2016-04-29,458.36
2016-05-06,460.11
2016-05-13,462.24
2016-05-20,457.08
2016-05-27,457.83
2016-06-03,462.93
2016-06-10,465.47
2016-06-17,466.38
2016-06-24,468.37
2016-07-01,472.28
2016-07-08,475.97
2016-07-15,467.75
2016-07-22,468.81
2016-07-29,472.88
2016-08-05,468.78
2016-08-12,470.68
2016-08-19,468.37
2016-08-26,466.47
2016-09-02,467.81
2016-09-09,465.65
2016-09-16,465.38
2016-09-23,468.34
2016-09-30,468.93
2016-10-07,464.44
2016-10-14,463.0
2016-10-21,465.17
2016-10-28,461.83
2016-11-04,464.48
2016-11-11,452.49
2016-11-18,444.59
2016-11-25,443.48
2016-12-02,443.12
2016-12-09,440.98
2016-12-16,436.63
2016-12-23,438.83
2016-12-30,442.86
2017-01-06,443.6
2017-01-13,445.09
2017-01-20,442.48
2017-01-27,442.27
2017-02-03,442.51
2017-02-10,444.8
2017-02-17,444.52
2017-02-24,448.51
2017-03-03,442.34
2017-03-10,439.91
2017-03-17,443.18
2017-03-24,446.74
2017-03-31,447.04
2017-04-07,448.03
2017-04-14,453.33
2017-04-21,453.19
2017-04-28,452.07
2017-05-05,449.87
2017-05-12,450.78
2017-05-19,454.02
2017-05-26,454.11
2017-06-02,457.39
2017-06-09,456.35
2017-06-16,458.05
2017-06-23,458.53
2017-06-30,453.3
2017-07-07,450.38
2017-07-14,453.47
2017-07-21,456.67
2017-07-28,455.09
2017-08-04,455.92
2017-08-11,458.95
2017-08-18,458.82
2017-08-25,459.88
2017-09-01,460.38
2017-09-08,464.04
2017-09-15,459.13
2017-09-22,457.18
2017-09-29,455.34
